timestamp,symbol,price,return,pnl,equity,expected_pnl,implementation_shortfall,volatility,volume_ratio,spread_bps,slippage_bps,signal_strength,news_risk,strategy_type,rsi_14,price_to_ma_20_pct,momentum_20d_pct,trend_strength,implied_volatility,volatility_limit,net_interest_margin_trend,loan_loss_risk,oil_momentum_20d_pct,inventory_surprise_pct,action,decision_reason,target_position,target_quantity,target_weight,fill_quantity,fill_price,position_quantity,kind,event_id,parent_id,available_at,decision_timestamp,strategy_id,strategy_version,model_version,feature_snapshot_id,detail
2025-08-18T18:01:00Z,NVDA,132.3988,0.003695,0.0,-18.92,0.0,0.0,0.2359,1.163,2.196,0.629,0.071,0.31,Volatility-gated growth,,,,,0.57,0.7,,,,,,,0,0,0.0,,,,target,nvda-target-11,nvda-decision-11,2025-08-18T18:01:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Target evidence for NVDA cycle 12.
2025-08-18T18:02:00Z,NVDA,132.3988,0.003695,0.0,-18.92,0.0,0.0,0.2359,1.163,2.196,0.629,0.071,0.31,Volatility-gated growth,,,,,0.57,0.7,,,,,,,,,,0,,,fill,nvda-fill-11,nvda-target-11,2025-08-18T18:02:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Fill evidence for NVDA cycle 12.
2025-08-18T18:03:00Z,NVDA,132.3988,0.003695,0.0,-18.92,0.0,0.0,0.2359,1.163,2.196,0.629,0.071,0.31,Volatility-gated growth,,,,,0.57,0.7,,,,,,,,,,,,0,position,nvda-position-11,nvda-fill-11,2025-08-18T18:03:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Position evidence for NVDA cycle 12.
2025-08-18T18:04:00Z,NVDA,132.3988,0.003695,0.0,-18.92,0.0,0.0,0.2359,1.163,2.196,0.629,0.071,0.31,Volatility-gated growth,,,,,0.57,0.7,,,,,,,,,,,,,pnl,nvda-pnl-11,nvda-position-11,2025-08-18T18:04:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Pnl evidence for NVDA cycle 12.
2025-08-18T18:06:00Z,JPM,213.2871,0.001364,8.15,-266.58,12.8,4.65,0.2545,1.025,2.359,1.048,0.013,0.38,Bank fundamentals,,,,,,,-0.1,0.32,,,,,,,,,,,observation,jpm-observation-11,,2025-08-18T18:06:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Observation evidence for JPM cycle 12.
2025-08-18T18:07:00Z,JPM,213.2871,0.001364,8.15,-266.58,12.8,4.65,0.2545,1.025,2.359,1.048,0.013,0.38,Bank fundamentals,,,,,,,-0.1,0.32,,,SELL,SELL: net-interest-margin trend was -0.1; improving margins buy and sharp contraction sells.,50,,0.010664,,,,decision,jpm-decision-11,jpm-observation-11,2025-08-18T18:06:00Z,2025-08-18T18:07:00Z,demo-jpm-bank-fundamentals,2026.08-demo,jpm-bank-quality-4.1,jpm-features-11,Decision evidence for JPM cycle 12.
2025-08-18T18:08:00Z,JPM,213.2871,0.001364,8.15,-266.58,12.8,4.65,0.2545,1.025,2.359,1.048,0.013,0.38,Bank fundamentals,,,,,,,-0.1,0.32,,,,,50,50,0.010664,,,,target,jpm-target-11,jpm-decision-11,2025-08-18T18:08:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Target evidence for JPM cycle 12.
2025-08-18T18:09:00Z,JPM,213.2871,0.001364,8.15,-266.58,12.8,4.65,0.2545,1.025,2.359,1.048,0.013,0.38,Bank fundamentals,,,,,,,-0.1,0.32,,,,,,,,-50,213.2871,,fill,jpm-fill-11,jpm-target-11,2025-08-18T18:09:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Fill evidence for JPM cycle 12.
2025-08-18T18:10:00Z,JPM,213.2871,0.001364,8.15,-266.58,12.8,4.65,0.2545,1.025,2.359,1.048,0.013,0.38,Bank fundamentals,,,,,,,-0.1,0.32,,,,,,,,,,50,position,jpm-position-11,jpm-fill-11,2025-08-18T18:10:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Position evidence for JPM cycle 12.
2025-08-18T18:11:00Z,JPM,213.2871,0.001364,8.15,-266.58,12.8,4.65,0.2545,1.025,2.359,1.048,0.013,0.38,Bank fundamentals,,,,,,,-0.1,0.32,,,,,,,,,,,pnl,jpm-pnl-11,jpm-position-11,2025-08-18T18:11:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Pnl evidence for JPM cycle 12.
2025-08-18T18:13:00Z,XOM,109.1497,-0.001854,-16.07,-158.92,7.86,23.93,0.293,0.863,2.748,1.165,1,0.1,Oil trend and inventories,,,,,,,,,8,-4.0,,,,,,,,,observation,xom-observation-11,,2025-08-18T18:13:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Observation evidence for XOM cycle 12.
2025-08-18T18:14:00Z,XOM,109.1497,-0.001854,-16.07,-158.92,7.86,23.93,0.293,0.863,2.748,1.165,1,0.1,Oil trend and inventories,,,,,,,,,8,-4.0,BUY,BUY: 20-day oil momentum was 8%; above 6% buys and below -5% sells.,60,,0.006549,,,,decision,xom-decision-11,xom-observation-11,2025-08-18T18:13:00Z,2025-08-18T18:14:00Z,demo-xom-oil-trend-and-inventories,2026.08-demo,xom-energy-trend-2.7,xom-features-11,Decision evidence for XOM cycle 12.
2025-08-18T18:15:00Z,XOM,109.1497,-0.001854,-16.07,-158.92,7.86,23.93,0.293,0.863,2.748,1.165,1,0.1,Oil trend and inventories,,,,,,,,,8,-4.0,,,60,60,0.006549,,,,target,xom-target-11,xom-decision-11,2025-08-18T18:15:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Target evidence for XOM cycle 12.
2025-08-18T18:16:00Z,XOM,109.1497,-0.001854,-16.07,-158.92,7.86,23.93,0.293,0.863,2.748,1.165,1,0.1,Oil trend and inventories,,,,,,,,,8,-4.0,,,,,,60,109.1497,,fill,xom-fill-11,xom-target-11,2025-08-18T18:16:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Fill evidence for XOM cycle 12.
2025-08-18T18:17:00Z,XOM,109.1497,-0.001854,-16.07,-158.92,7.86,23.93,0.293,0.863,2.748,1.165,1,0.1,Oil trend and inventories,,,,,,,,,8,-4.0,,,,,,,,60,position,xom-position-11,xom-fill-11,2025-08-18T18:17:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Position evidence for XOM cycle 12.
2025-08-18T18:18:00Z,XOM,109.1497,-0.001854,-16.07,-158.92,7.86,23.93,0.293,0.863,2.748,1.165,1,0.1,Oil trend and inventories,,,,,,,,,8,-4.0,,,,,,,,,pnl,xom-pnl-11,xom-position-11,2025-08-18T18:18:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Pnl evidence for XOM cycle 12.
